Timestamp,Name,PriceUSD,Change24h_Percent,MarketCapUSD
2025-10-22 13:08:29,XRP,2.4,1.2,144135935562.0
2025-10-22 13:08:29,SOL,184.46,0.27,100841140212.0
2025-10-22 13:08:29,USDC,0.9997,0.0,76772470296.0
2025-10-22 13:08:29,TRX,0.3226,0.65,30542213779.0
2025-10-22 13:08:29,DOGE,0.1915,1.41,29018200935.0
2025-10-22 13:08:29,ADA,0.6358,1.22,22794253394.0
2025-10-22 13:08:29,LINK,17.58,2.1,11926334595.0
2025-10-22 13:08:29,HYPE,34.74,3.15,11698492118.0
2025-10-22 13:08:29,USDe,0.9997,0.05,11214620574.0
2025-10-22 13:08:29,XLM,0.3111,1.52,9960095012.0
2025-10-22 13:08:29,BCH,477.98,1.9,9532047182.0
2025-10-22 13:08:29,SUI,2.41,3.8,8742170629.0
2025-10-22 13:08:29,AVAX,19.44,1.33,8295806076.0
2025-10-22 13:08:29,LEO,8.95,0.18,8261065102.0
2025-10-22 13:08:29,HBAR,0.1703,0.05,7224631414.0
2025-10-22 13:08:29,LTC,92.78,0.14,7092143471.0
